time,length,src,dst,src_port,dst_port,protocol,ttl
1745488981.678211,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.678275,78,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.678942,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.679033,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.681753,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.681755,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.681833,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.684506,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.684562,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.68778,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.687782,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.68795,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.691156,72,192.168.0.104,192.168.0.1,53761,53,UDP,64
1745488981.691373,72,192.168.0.104,192.168.0.1,64151,53,UDP,64
1745488981.69367,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.693672,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.693763,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.693796,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.696376,78,192.168.0.104,192.168.0.1,63809,53,UDP,64
1745488981.696589,78,192.168.0.104,192.168.0.1,56343,53,UDP,64
1745488981.697629,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.698773,214,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.701015,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.701212,280,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.701278,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.703878,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.703938,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.708726,75,192.168.0.104,192.168.0.1,56351,53,UDP,64
1745488981.708892,75,192.168.0.104,192.168.0.1,53791,53,UDP,64
1745488981.712787,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.71279,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.712891,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.714394,75,192.168.0.104,192.168.0.1,51410,53,UDP,64
1745488981.71466,75,192.168.0.104,192.168.0.1,49162,53,UDP,64
1745488981.717202,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.718001,85,192.168.0.104,192.168.0.1,60281,53,UDP,64
1745488981.718203,85,192.168.0.104,192.168.0.1,60944,53,UDP,64
1745488981.720399,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.738493,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.74045,89,192.168.0.104,192.168.0.1,64916,53,UDP,64
1745488981.740673,89,192.168.0.104,192.168.0.1,58448,53,UDP,64
1745488981.743269,85,192.168.0.104,192.168.0.1,51535,53,UDP,64
1745488981.743497,85,192.168.0.104,192.168.0.1,61573,53,UDP,64
1745488981.745025,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.753505,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.75361,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.76707,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.767171,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.770931,144,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488981.770954,1284,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488981.778251,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.778354,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.788903,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.788993,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.799734,73,172.224.53.8,192.168.0.104,443,49918,UDP,53
1745488981.800953,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.801029,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.814813,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.814899,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.822947,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.82312,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.823816,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.823882,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.82785,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.827852,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.82793,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.831312,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.831363,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.839607,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.839609,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.839706,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.840967,66,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.842693,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.842696,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.842698,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.842798,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.842799,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.844168,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.844171,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.844253,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.849705,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.849707,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.849786,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.851693,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.851694,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.851743,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.8535,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.853548,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.85591,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.855913,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.855981,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.862323,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.862325,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.862398,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.86549,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.865493,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.865568,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.866265,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.866297,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.866843,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.866892,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.868924,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.86898,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.874158,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.87416,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.874201,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.877364,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.877406,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.878268,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.87827,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.878314,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.878315,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.882086,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.882088,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.882131,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.885019,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.885056,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.888292,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.888328,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.891744,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.891746,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.891748,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.89175,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.891912,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.891912,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.891912,66,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.89285,1494,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.892858,686,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.892863,491,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.893565,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.893567,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.893615,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.896489,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.896491,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.896536,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.897384,1014,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.897503,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.900833,431,192.168.0.1,192.168.0.104,53,51410,UDP,62
1745488981.901642,304,192.168.0.1,192.168.0.104,53,49162,UDP,62
1745488981.901945,66,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.903226,66,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.916302,205,192.168.0.1,192.168.0.104,53,63809,UDP,62
1745488981.917253,89,192.168.0.104,192.168.0.1,52710,53,UDP,64
1745488981.921055,185,192.168.0.1,192.168.0.104,53,56343,UDP,62
1745488981.926403,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.926472,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.926473,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.932857,213,192.168.0.1,192.168.0.104,53,60281,UDP,62
1745488981.933693,89,192.168.0.104,192.168.0.1,51723,53,UDP,64
1745488981.939406,770,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.939408,579,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.93941,205,192.168.0.1,192.168.0.104,53,56351,UDP,62
1745488981.939412,202,192.168.0.1,192.168.0.104,53,53761,UDP,62
1745488981.939413,240,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.939415,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.939817,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.940382,89,192.168.0.104,192.168.0.1,60274,53,UDP,64
1745488981.941424,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.941469,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.945824,73,172.224.53.8,192.168.0.104,443,49918,UDP,53
1745488981.945826,73,172.224.53.8,192.168.0.104,443,49918,UDP,53
1745488981.945827,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.947215,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.947217,1272,172.224.53.8,192.168.0.104,443,49918,UDP,53
1745488981.947218,192,192.168.0.1,192.168.0.104,53,60944,UDP,62
1745488981.947219,628,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.947219,182,192.168.0.1,192.168.0.104,53,53791,UDP,62
1745488981.94722,179,192.168.0.1,192.168.0.104,53,64151,UDP,62
1745488981.947221,196,192.168.0.1,192.168.0.104,53,58448,UDP,62
1745488981.947816,216,192.168.0.1,192.168.0.104,53,64916,UDP,62
1745488981.947906,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.948021,70,192.168.0.104,192.168.0.1,-1,-1,ICMP,64
1745488981.949075,89,192.168.0.104,192.168.0.1,63627,53,UDP,64
1745488981.956953,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.956955,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.957035,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.957035,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.96321,192,192.168.0.1,192.168.0.104,53,61573,UDP,62
1745488981.963212,212,192.168.0.1,192.168.0.104,53,51535,UDP,62
1745488981.964193,89,192.168.0.104,192.168.0.1,59398,53,UDP,64
1745488981.967386,195,172.224.53.8,192.168.0.104,443,49918,UDP,53
1745488981.96777,88,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488981.967771,1284,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488981.969809,1272,172.224.53.8,192.168.0.104,443,49918,UDP,53
1745488981.96988,129,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488981.974553,78,192.168.0.104,18.67.240.37,53182,443,TCP,64
1745488981.980475,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.980534,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.980535,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.99764,1272,172.224.53.8,192.168.0.104,443,49918,UDP,53
1745488981.997734,129,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488982.000387,78,192.168.0.104,18.67.240.70,53183,443,TCP,64
1745488982.000652,78,192.168.0.104,18.67.240.70,53184,443,TCP,64
1745488982.000885,78,192.168.0.104,52.84.66.64,53185,443,TCP,64
1745488982.001106,78,192.168.0.104,108.157.109.53,53186,443,TCP,64
1745488982.005813,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488982.005867,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.005868,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.018136,78,192.168.0.104,3.160.231.12,53187,443,TCP,64
1745488982.030529,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488982.030588,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.030589,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.057775,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488982.057838,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.057839,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.05784,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.072593,66,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488982.082249,66,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488982.084642,173,192.168.0.1,192.168.0.104,53,52710,UDP,62
1745488982.087569,66,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488982.087572,335,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488982.087574,492,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488982.08777,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488982.090637,928,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488982.091846,73,192.168.0.104,192.168.0.1,65529,53,UDP,64
1745488982.092101,73,192.168.0.104,192.168.0.1,64528,53,UDP,64
1745488982.103051,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488982.103399,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.1034,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.104151,93,192.168.0.104,192.168.0.1,58049,53,UDP,64
1745488982.104384,93,192.168.0.104,192.168.0.1,62974,53,UDP,64
1745488982.107164,174,192.168.0.1,192.168.0.104,53,51723,UDP,62
1745488982.108847,176,192.168.0.1,192.168.0.104,53,60274,UDP,62
1745488982.109747,173,192.168.0.1,192.168.0.104,53,63627,UDP,62
1745488982.133472,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488982.133474,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488982.133629,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.13363,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.134376,173,192.168.0.1,192.168.0.104,53,59398,UDP,62
1745488982.143959,73,172.224.53.8,192.168.0.104,443,49918,UDP,53
1745488982.149591,1272,172.224.53.8,192.168.0.104,443,49918,UDP,53
1745488982.149752,129,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488982.157319,74,18.67.240.37,192.168.0.104,443,53182,TCP,248
1745488982.157574,66,192.168.0.104,18.67.240.37,53182,443,TCP,64
1745488982.157575,583,192.168.0.104,18.67.240.37,53182,443,TCP,64
1745488982.165129,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488982.165231,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.165232,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.171167,1279,172.224.53.8,192.168.0.104,443,49918,UDP,53
1745488982.171298,129,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488982.176944,74,18.67.240.70,192.168.0.104,443,53183,TCP,247
1745488982.176946,74,18.67.240.70,192.168.0.104,443,53184,TCP,247
1745488982.177257,66,192.168.0.104,18.67.240.70,53183,443,TCP,64
1745488982.177258,583,192.168.0.104,18.67.240.70,53183,443,TCP,64
1745488982.177258,66,192.168.0.104,18.67.240.70,53184,443,TCP,64
1745488982.177259,583,192.168.0.104,18.67.240.70,53184,443,TCP,64
1745488982.178616,74,52.84.66.64,192.168.0.104,443,53185,TCP,245
1745488982.178618,74,108.157.109.53,192.168.0.104,443,53186,TCP,248
1745488982.178903,66,192.168.0.104,52.84.66.64,53185,443,TCP,64
1745488982.178903,583,192.168.0.104,52.84.66.64,53185,443,TCP,64
1745488982.178903,66,192.168.0.104,108.157.109.53,53186,443,TCP,64
1745488982.178904,583,192.168.0.104,108.157.109.53,53186,443,TCP,64
1745488982.190338,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488982.190403,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.190404,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.198872,833,172.224.53.8,192.168.0.104,443,49918,UDP,53
1745488982.199135,129,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488982.202386,74,3.160.231.12,192.168.0.104,443,53187,TCP,248
1745488982.202502,157,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488982.206481,431,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488982.206562,117,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488982.206702,66,192.168.0.104,3.160.231.12,53187,443,TCP,64
1745488982.206703,583,192.168.0.104,3.160.231.12,53187,443,TCP,64
1745488982.214543,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488982.214649,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.21465,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.239457,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488982.239546,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.239547,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.261898,66,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488982.2619,298,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488982.262136,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488982.26556,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488982.266969,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488982.266972,89,192.168.0.1,192.168.0.104,53,64528,UDP,62
1745488982.266973,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488982.267067,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488982.267067,78,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488982.268679,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488982.268681,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488982.268683,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488982.268777,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488982.268777,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488982.270641,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488982.270692,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488982.274008,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488982.27401,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488982.274011,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488982.274012,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488982.274013,231,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488982.274014,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488982.274347,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488982.274348,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488982.274359,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.274359,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.27436,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.274363,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488982.280197,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488982.280279,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.28825,174,192.168.0.1,192.168.0.104,53,58049,UDP,62
1745488982.288252,140,192.168.0.1,192.168.0.104,53,62974,UDP,62
1745488982.291145,157,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488982.29118,1284,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488982.292522,169,192.168.0.1,192.168.0.104,53,65529,UDP,62
1745488982.294174,1242,192.168.0.104,35.201.125.79,52772,443,UDP,64
1745488982.306234,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488982.306378,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.30638,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.316843,74,172.224.53.8,192.168.0.104,443,49918,UDP,53
1745488982.316846,66,18.67.240.37,192.168.0.104,443,53182,TCP,248
1745488982.318164,1494,18.67.240.37,192.168.0.104,443,53182,TCP,248
1745488982.318276,78,192.168.0.104,18.67.240.37,53182,443,TCP,64
1745488982.325772,1494,18.67.240.37,192.168.0.104,443,53182,TCP,248
1745488982.326162,66,192.168.0.104,18.67.240.37,53182,443,TCP,64
1745488982.327038,1494,18.67.240.37,192.168.0.104,443,53182,TCP,248
1745488982.327041,741,18.67.240.37,192.168.0.104,443,53182,TCP,248
1745488982.32756,66,192.168.0.104,18.67.240.37,53182,443,TCP,64
1745488982.33394,130,192.168.0.104,18.67.240.37,53182,443,TCP,64
1745488982.335623,452,192.168.0.104,18.67.240.37,53182,443,TCP,64
1745488982.335727,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488982.336126,195,192.168.0.104,18.67.240.37,53182,443,TCP,64
1745488982.336355,223,192.168.0.104,18.67.240.37,53182,443,TCP,64
1745488982.336559,209,192.168.0.104,18.67.240.37,53182,443,TCP,64
1745488982.336737,205,192.168.0.104,18.67.240.37,53182,443,TCP,64
1745488982.336923,181,192.168.0.104,18.67.240.37,53182,443,TCP,64
1745488982.337099,179,192.168.0.104,18.67.240.37,53182,443,TCP,64
1745488982.337257,175,192.168.0.104,18.67.240.37,53182,443,TCP,64
1745488982.337441,195,192.168.0.104,18.67.240.37,53182,443,TCP,64
1745488982.337617,162,192.168.0.104,18.67.240.37,53182,443,TCP,64
1745488982.337793,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.337794,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488982.345186,805,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488982.345258,1381,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488982.345259,666,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488982.356202,74,172.224.53.8,192.168.0.104,443,49918,UDP,53
1745488982.356206,66,18.67.240.70,192.168.0.104,443,53183,TCP,247
1745488982.356207,1494,18.67.240.70,192.168.0.104,443,53183,TCP,247
1745488982.356211,1494,18.67.240.70,192.168.0.104,443,53183,TCP,247
1745488982.356219,1494,18.67.240.70,192.168.0.104,443,53183,TCP,247
1745488982.356222,741,18.67.240.70,192.168.0.104,443,53183,TCP,247
1745488982.356225,66,18.67.240.70,192.168.0.104,443,53184,TCP,247
1745488982.356744,66,192.168.0.104,18.67.240.70,53183,443,TCP,64
1745488982.356745,66,192.168.0.104,18.67.240.70,53183,443,TCP,64
1745488982.356752,1494,18.67.240.70,192.168.0.104,443,53184,TCP,247
1745488982.356755,1494,18.67.240.70,192.168.0.104,443,53184,TCP,247
1745488982.356758,1494,18.67.240.70,192.168.0.104,443,53184,TCP,247
1745488982.356971,66,192.168.0.104,18.67.240.70,53184,443,TCP,64
1745488982.356972,66,192.168.0.104,18.67.240.70,53184,443,TCP,64
1745488982.357452,741,18.67.240.70,192.168.0.104,443,53184,TCP,247
1745488982.357455,66,52.84.66.64,192.168.0.104,443,53185,TCP,245
1745488982.357663,66,192.168.0.104,18.67.240.70,53184,443,TCP,64
1745488982.359805,130,192.168.0.104,18.67.240.70,53183,443,TCP,64
1745488982.360452,1494,52.84.66.64,192.168.0.104,443,53185,TCP,245
1745488982.360456,1494,52.84.66.64,192.168.0.104,443,53185,TCP,245
1745488982.36046,1494,52.84.66.64,192.168.0.104,443,53185,TCP,245
1745488982.360648,435,192.168.0.104,18.67.240.70,53183,443,TCP,64
1745488982.360863,66,192.168.0.104,52.84.66.64,53185,443,TCP,64
1745488982.360864,66,192.168.0.104,52.84.66.64,53185,443,TCP,64
1745488982.361665,819,52.84.66.64,192.168.0.104,443,53185,TCP,245
1745488982.361872,130,192.168.0.104,18.67.240.70,53184,443,TCP,64
1745488982.362625,66,108.157.109.53,192.168.0.104,443,53186,TCP,248
1745488982.362636,457,192.168.0.104,18.67.240.70,53184,443,TCP,64
1745488982.362794,66,192.168.0.104,52.84.66.64,53185,443,TCP,64
1745488982.362969,1494,108.157.109.53,192.168.0.104,443,53186,TCP,248
1745488982.363147,66,192.168.0.104,108.157.109.53,53186,443,TCP,64
1745488982.365256,1494,108.157.109.53,192.168.0.104,443,53186,TCP,248
1745488982.36538,130,192.168.0.104,52.84.66.64,53185,443,TCP,64
1745488982.36586,1494,108.157.109.53,192.168.0.104,443,53186,TCP,248
1745488982.365863,819,108.157.109.53,192.168.0.104,443,53186,TCP,248
1745488982.366106,460,192.168.0.104,52.84.66.64,53185,443,TCP,64
1745488982.366302,66,192.168.0.104,108.157.109.53,53186,443,TCP,64
1745488982.366303,66,192.168.0.104,108.157.109.53,53186,443,TCP,64
1745488982.36821,130,192.168.0.104,108.157.109.53,53186,443,TCP,64
